"fechafacturacion","nropresupuesto","ordennro","estado","cliente","condicion","tipo_producto","codigo","sep1","esplancha","tienecorte","ncorte","cantidad","ancho","alto","m2","preciom2","precioplancha","listaprecio","preciolistam2","preciolistapla","sep2","totalusd","preciototalgs","descuento","espera","sep3","tipo_anexo","cantidad_anexo","precio_unitario_anexo","sep4","vendedor","nrofactura","porgananciasusd","gananciausd","costousd","gananciags","costogs","utilidad","cambio","fechafacdia","fechafacsemana","fechafacmes","fechafacanio","idop"
"2026-03-03","PRE-184420","ORD-114678-5-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4I"," |","-","SI","6","1","2.83","1.953","5.5269900000000005","34.34","0","OPTIMIZADO C","34.34","0"," |","189.8","1347580","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","137215"
"2026-03-03","PRE-184420","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","8.33","59143","0.0","-"," |","Servicio","9.57","0.87"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184420","ORD-114678-5-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","6","1","2.413","1.847","4.456810999999999","23.23","0","OPTIMIZADO C","23.23","0"," |","103.53","735063","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","136844"
"2026-03-03","PRE-184420","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","7.41","52611","0.0","-"," |","Servicio","8.52","0.87"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184420","ORD-114678-5-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","6","1","2.83","1.953","5.5269900000000005","23.23","0","OPTIMIZADO C","23.23","0"," |","128.39","911569","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","136844"
"2026-03-03","PRE-184420","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","8.33","59143","0.0","-"," |","Servicio","9.57","0.87"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184420","ORD-114678-5-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","6","1","1.587","1.855","2.943885","23.23","0","OPTIMIZADO C","23.23","0"," |","68.39","485569","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","136844"
"2026-03-03","PRE-184420","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","5.99","42529","0.0","-"," |","Servicio","6.88","0.87"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184420","ORD-114678-5-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","6","1","1.051","1.855","1.9496049999999998","23.23","0","OPTIMIZADO C","23.23","0"," |","45.29","321559","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","136844"
"2026-03-03","PRE-184420","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","5.05","35855","0.0","-"," |","Servicio","5.81","0.87"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184420","ORD-114678-5-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","6","1","1.051","1.847","1.9411969999999998","23.23","0","OPTIMIZADO C","23.23","0"," |","45.09","320139","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","136844"
"2026-03-03","PRE-184420","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","5.05","35855","0.0","-"," |","Servicio","5.8","0.87"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184420","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","384.88","2732648","0.0","-"," |","Servicio","11.32","34"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184420","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","225.5","1601050","0.0","-"," |","Servicio","5.5","41"," |","lucyr","001-001-0038590","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184419","ORD-114679-3-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","2","1","0.199","1.905","0.379095","23.23","0","OPTIMIZADO C","23.23","0"," |","8.81","62551","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038591","0","0","0","0","0","0","7100","03","10","03","2026","137216"
"2026-03-03","PRE-184419","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","3.66","25986","0.0","-"," |","Servicio","4.21","0.87"," |","lucyr","001-001-0038591","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184419","ORD-114679-3-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","2","1","0.199","1.905","0.379095","15.46","0","OPTIMIZADO C","15.46","0"," |","5.86","41606","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038591","0","0","0","0","0","0","7100","03","10","03","2026","136843"
"2026-03-03","PRE-184419","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","3.66","25986","0.0","-"," |","Servicio","4.21","0.87"," |","lucyr","001-001-0038591","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-03","PRE-184419","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","12.92","91732","0.0","-"," |","Servicio","0.38","34"," |","lucyr","001-001-0038591","0","0","0","0","0","0","7100","03","10","03","2026","0"
"2026-03-14","PRE-185332","ORD-115012-0-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","7","8","0.944","1.912","14.439423999999999","18.54","0","OPTIMIZADO C","17.66","0"," |","267.75","1901025","  -5.0","-"," |","-","0","0"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","137770"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","39.76","282296","0.0","-"," |","Servicio","45.7","0.87"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185332","ORD-115012-0-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","7","2","0.746","1.867","2.785564","18.54","0","OPTIMIZADO C","17.66","0"," |","51.65","366715","  -5.0","-"," |","-","0","0"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","137770"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","9.09","64539","0.0","-"," |","Servicio","10.45","0.87"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","1190.34","8451414","0.0","-"," |","Servicio","35.01","34"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185332","ORD-115012-0-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","7","6","0.945","1.916","10.863719999999999","18.54","0","OPTIMIZADO C","17.66","0"," |","201.45","1430295","  -5.0","-"," |","-","0","0"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","137770"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","29.87","212077","0.0","-"," |","Servicio","34.33","0.87"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185332","ORD-115012-0-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","7","1","2.082","0.307","0.6391739999999999","18.54","0","OPTIMIZADO C","17.66","0"," |","11.85","84135","  -5.0","-"," |","-","0","0"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","137770"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","4.16","29536","0.0","-"," |","Servicio","4.78","0.87"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185332","ORD-115012-0-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","7","2","0.847","1.867","3.162698","18.54","0","OPTIMIZADO C","17.66","0"," |","58.65","416415","  -5.0","-"," |","-","0","0"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","137770"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","9.45","67095","0.0","-"," |","Servicio","10.86","0.87"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185332","ORD-115012-0-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6I"," |","-","SI","7","2","0.847","1.839","3.1152659999999996","18.54","0","OPTIMIZADO C","17.66","0"," |","57.77","410167","  -5.0","-"," |","-","0","0"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","137770"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","9.34","66314","0.0","-"," |","Servicio","10.74","0.87"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185332","ORD-115012-0-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4G"," |","-","SI","7","2","0.847","1.867","3.162698","45.54","0","OPTIMIZADO C","49.5","0"," |","144.03","1022613","   8.0","-"," |","-","0","0"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","137786"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","9.45","67095","0.0","-"," |","Servicio","10.86","0.87"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185332","ORD-115012-0-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4G"," |","-","SI","7","2","0.746","1.867","2.785564","45.54","0","OPTIMIZADO C","49.5","0"," |","126.85","900635","   8.0","-"," |","-","0","0"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","137786"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","9.09","64539","0.0","-"," |","Servicio","10.45","0.87"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185332","ORD-115012-0-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4G"," |","-","SI","7","1","2.082","0.307","0.6391739999999999","45.54","0","OPTIMIZADO C","49.5","0"," |","29.11","206681","   8.0","-"," |","-","0","0"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","137786"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","4.16","29536","0.0","-"," |","Servicio","4.78","0.87"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185332","ORD-115012-0-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4G"," |","-","SI","7","8","0.944","1.912","14.439423999999999","45.54","0","OPTIMIZADO C","49.5","0"," |","657.57","4668747","   8.0","-"," |","-","0","0"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","137786"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","39.76","282296","0.0","-"," |","Servicio","45.7","0.87"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185332","ORD-115012-0-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4G"," |","-","SI","7","6","0.945","1.916","10.863719999999999","45.54","0","OPTIMIZADO C","49.5","0"," |","494.73","3512583","   8.0","-"," |","-","0","0"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","137786"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","29.87","212077","0.0","-"," |","Servicio","34.33","0.87"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185332","ORD-115012-0-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","Lam4+4G"," |","-","SI","7","2","0.847","1.839","3.1152659999999996","45.54","0","OPTIMIZADO C","49.5","0"," |","141.87","1007277","   8.0","-"," |","-","0","0"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","137786"
"2026-03-14","PRE-185332","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 8 a 10mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","9.34","66314","0.0","-"," |","Servicio","10.74","0.87"," |","lucyr","001-001-0038941","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","ORD-115013-8-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","7","1","0.94","1.561","1.4673399999999999","15.46","0","OPTIMIZADO C","15.46","0"," |","22.69","161099","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","137769"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","4.35","30885","0.0","-"," |","Servicio","5","0.87"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","ORD-115013-8-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","7","2","0.807","1.453","2.345142","15.46","0","OPTIMIZADO C","15.46","0"," |","36.26","257446","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","137769"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","7.86","55806","0.0","-"," |","Servicio","9.04","0.87"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","ORD-115013-8-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","7","2","0.945","1.92","3.6287999999999996","15.46","0","OPTIMIZADO C","15.46","0"," |","56.1","398310","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","137769"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","9.97","70787","0.0","-"," |","Servicio","11.46","0.87"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","ORD-115013-8-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","7","10","0.505","0.954","4.817699999999999","15.46","0","OPTIMIZADO C","15.46","0"," |","74.48","528808","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","137769"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","25.39","180269","0.0","-"," |","Servicio","29.18","0.87"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","ORD-115013-8-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","7","10","0.806","1.456","11.735360000000002","15.46","0","OPTIMIZADO C","15.46","0"," |","181.43","1288153","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","137769"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","39.36","279456","0.0","-"," |","Servicio","45.24","0.87"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","ORD-115013-8-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","7","2","0.405","0.754","0.6107400000000001","15.46","0","OPTIMIZADO C","15.46","0"," |","9.44","67024","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","137769"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","4.04","28684","0.0","-"," |","Servicio","4.64","0.87"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","DVH-M2 DVH para perfilería Cámara 12"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","836.74","5940854","0.0","-"," |","Servicio","24.61","34"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","ORD-115013-8-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","7","2","0.807","1.453","2.345142","23.23","0","OPTIMIZADO C","23.23","0"," |","54.48","386808","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","137787"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","7.86","55806","0.0","-"," |","Servicio","9.04","0.87"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","ORD-115013-8-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","7","1","0.94","1.561","1.4673399999999999","23.23","0","OPTIMIZADO C","23.23","0"," |","34.09","242039","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","137787"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","4.35","30885","0.0","-"," |","Servicio","5","0.87"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","ORD-115013-8-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","7","10","0.505","0.954","4.817699999999999","23.23","0","OPTIMIZADO C","23.23","0"," |","111.92","794632","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","137787"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","25.39","180269","0.0","-"," |","Servicio","29.18","0.87"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","ORD-115013-8-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","7","2","0.405","0.754","0.6107400000000001","23.23","0","OPTIMIZADO C","23.23","0"," |","14.19","100749","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","137787"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","4.04","28684","0.0","-"," |","Servicio","4.64","0.87"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","ORD-115013-8-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","7","10","0.806","1.456","11.735360000000002","23.23","0","OPTIMIZADO C","23.23","0"," |","272.61","1935531","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","137787"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","39.36","279456","0.0","-"," |","Servicio","45.24","0.87"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185331","ORD-115013-8-2-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V6G"," |","-","SI","7","2","0.945","1.92","3.6287999999999996","23.23","0","OPTIMIZADO C","23.23","0"," |","84.3","598530","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","137787"
"2026-03-14","PRE-185331","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","9.97","70787","0.0","-"," |","Servicio","11.46","0.87"," |","lucyr","001-001-0038942","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185329","ORD-115014-6-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","5","1","0.374","0.562","0.210188","15.46","0","OPTIMIZADO C","15.46","0"," |","3.25","23075","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038943","0","0","0","0","0","0","7100","14","11","03","2026","137767"
"2026-03-14","PRE-185329","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","1.63","11573","0.0","-"," |","Servicio","1.87","0.87"," |","lucyr","001-001-0038943","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185329","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Arenado-m2 Arenado ciego"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","2.73","19383","0.0","-"," |","Servicio","0.21","13"," |","lucyr","001-001-0038943","0","0","0","0","0","0","7100","14","11","03","2026","0"
"2026-03-14","PRE-185329","ORD-115014-6-1-2","Entregado","DYCK S.A. (Dyck SA  Johan)","Crédito","VIDRIO","V5I"," |","-","SI","5","1","0.374","0.558","0.20869200000000002","15.46","0","OPTIMIZADO C","15.46","0"," |","3.23","22933","   0.0","-"," |","-","0","0"," |","lucyr","001-001-0038943","0","0","0","0","0","0","7100","14","11","03","2026","137767"
"2026-03-14","PRE-185329","-","-","DYCK S.A. (Dyck SA  Johan)","Crédito","ANEXO","Pulido-MTL pulido recto 3 a 6mm"," |","-","-","0","0","0","0","0","0","0","Lista A","0","0"," |","1.62","11502","0.0","-"," |","Servicio","1.86","0.87"," |","lucyr","001-001-0038943","0","0","0","0","0","0","7100","14","11","03","2026","0"
